,mite_id,substrates,products
236,MITE0000178.reaction2.example1,C=C[C@]1(C)C[C@@H](O)[C@]2(C)[C@H](C)CC[C@]3(CCC[C@H]32)[C@@H](C)C1,C=C[C@]1(C)C[C@@H](O)[C@]2(C)[C@H](C)CC[C@]3(CC[C@@H](O)[C@H]32)[C@@H](C)C1
237,MITE0000179.reaction1.example1,C=C[C@]1(C)C[C@@H](O)[C@]2(C)[C@H](C)CC[C@]3(CCC[C@H]32)[C@@H](C)C1,C=C[C@]1(C)C[C@@H](O)[C@]2(C)[C@H](C)CC[C@]3(CCC[C@H]32)[C@@H](C)[C@@H]1O
238,MITE0000179.reaction2.example1,C=C[C@]1(C)C[C@@H](O)[C@]2(C)[C@H](C)CC[C@]3(CC[C@@H](O)[C@H]32)[C@@H](C)C1,C=C[C@]1(C)C[C@@H](O)[C@]2(C)[C@H](C)CC[C@]3(CC[C@@H](O)[C@H]32)[C@@H](C)[C@@H]1O
239,MITE0000180.reaction1.example1,CC(C)(COP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[C@@H](N)CCCN=C(N)N,CC(C)(COP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)c1ccccc1
240,MITE0000180.reaction2.example1,CC(C)(COP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[C@@H](N)CCCN=C(N)N,CC(C)C[C@H](N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)O
241,MITE0000181.reaction1.example1,O=C(O)C(=O)Cc1ccccc1,O=C(O)[C@@H](O)Cc1ccccc1
242,MITE0000182.reaction1.example1,NC(=O)OC[C@@H]1N=C(N)N2CCC(O)(O)[C@@]23NC(N)=N[C@@H]13,NC1=N[C@H]2[C@H](COC(=O)NS(=O)(=O)O)N=C(N)N3CCC(O)(O)[C@]23N1
243,MITE0000183.reaction1.example1,CCC1OC(=O)[C@H](C)[C@@H](OC2C[C@](C)(OC)[C@H](O)[C@@H](C)O2)[C@@H](C)[C@H](OC2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@@](C)(O)C[C@H](C)C(=O)[C@H](C)[C@H](O)[C@@H]1C,CCC1OC(=O)[C@H](C)[C@@H](OC2C[C@](C)(OC)[C@H](O)[C@@H](C)O2)[C@@H](C)[C@H](OC2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@@](C)(O)C[C@H](C)C(=O)[C@H](C)[C@H](O)[C@]1(C)O
244,MITE0000183.reaction2.example1,CCC1OC(=O)[C@H](C)[C@@H](OC2C[C@](C)(O)[C@H](O)[C@@H](C)O2)[C@@H](C)[C@H](OC2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@@](C)(O)C[C@H](C)C(=O)[C@H](C)[C@H](O)[C@@H]1C,CCC1OC(=O)[C@H](C)[C@@H](OC2C[C@](C)(O)[C@H](O)[C@@H](C)O2)[C@@H](C)[C@H](OC2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@@](C)(O)C[C@H](C)C(=O)[C@H](C)[C@H](O)[C@]1(C)O
245,MITE0000184.reaction1.example1,CSCC[C@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O,CSCC[C@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)c([N+](=O)[O-])c1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)O
246,MITE0000185.reaction1.example1,CC(C)C[C@H](N)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)O,CC(C)C(O)[C@H](N)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)O
247,MITE0000186.reaction1.example1,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,O=C(O)C(=O)C=CC1=CN[C@H](C(=O)O)C1
248,MITE0000187.reaction1.example1,NCCCC[C@H](N)C(=O)O,N[C@@H](CCCC[N+](=O)[O-])C(=O)O
249,MITE0000188.reaction1.example1,CC1=CC=CC[C@H](C2CCC[C@@H]2C(=O)O)OC(=O)C[C@H](O)[C@@H](C)C[C@@H](C)C[C@@H](C)C[C@H](C)[C@H]1O,C[C@@H]1C[C@H](C)C[C@H](C)[C@@H](O)CC(=O)O[C@@H](C2CCC[C@@H]2C(=O)O)CC=CC=C(CO)[C@H](O)[C@@H](C)C1
250,MITE0000188.reaction2.example1,C[C@@H]1C[C@H](C)C[C@H](C)[C@@H](O)CC(=O)O[C@@H](C2CCC[C@@H]2C(=O)O)CC=CC=C(CO)[C@H](O)[C@@H](C)C1,C[C@@H]1C[C@H](C)C[C@H](C)[C@@H](O)CC(=O)O[C@@H](C2CCC[C@@H]2C(=O)O)CC=CC=C(C=O)[C@H](O)[C@@H](C)C1
251,MITE0000188.reaction3.example1,C[C@@H]1C[C@H](C)C[C@H](C)[C@@H](O)CC(=O)O[C@@H](C2CCC[C@@H]2C(=O)O)CC=CC=C(CN)[C@H](O)[C@@H](C)C1,C[C@@H]1C[C@H](C)C[C@H](C)[C@@H](O)CC(=O)O[C@@H](C2CCC[C@@H]2C(=O)O)CC=CC=C(CN(O)O)[C@H](O)[C@@H](C)C1
252,MITE0000188.reaction4.example1,C[C@@H]1C[C@H](C)C[C@H](C)[C@@H](O)CC(=O)O[C@@H](C2CCC[C@@H]2C(=O)O)CC=CC=C(CN(O)O)[C@H](O)[C@@H](C)C1,C[C@@H]1C[C@H](C)C[C@H](C)[C@@H](O)CC(=O)O[C@@H](C2CCC[C@@H]2C(=O)O)CC=CC=C(C=NO)[C@H](O)[C@@H](C)C1
253,MITE0000188.reaction5.example1,C[C@@H]1C[C@H](C)C[C@H](C)[C@@H](O)CC(=O)O[C@@H](C2CCC[C@@H]2C(=O)O)CC=CC=C(C=NO)[C@H](O)[C@@H](C)C1,C[C@@H]1C[C@H](C)C[C@H](C)[C@@H](O)CC(=O)O[C@@H](C2CCC[C@@H]2C(=O)O)CC=CC=C(C#N)[C@H](O)[C@@H](C)C1
254,MITE0000189.reaction1.example1,C[C@@H]1C[C@H](C)C[C@H](C)[C@@H](O)CC(=O)O[C@@H](C2CCC[C@@H]2C(=O)O)CC=CC=C(C=O)[C@H](O)[C@@H](C)C1,C[C@@H]1C[C@H](C)C[C@H](C)[C@@H](O)CC(=O)O[C@@H](C2CCC[C@@H]2C(=O)O)CC=CC=C(CN)[C@H](O)[C@@H](C)C1
255,MITE0000190.reaction1.example1,CC(=C\c1ccc([N+](=O)[O-])cc1)/C=C(\C)CCc1oc(O)c(C)c(=O)c1C,CC(=Cc1ccc([N+](=O)[O-])cc1)C=C1COC(c2oc(O)c(C)c(=O)c2C)C1
256,MITE0000191.reaction1.example1,Cc1cccc(O)c1C(=O)O,Cc1cccc(O)c1
257,MITE0000192.reaction1.example1,CC1=C[C@@H](C)[C@H]2[C@@H]3C(=O)CC(=O)CC(=O)O[C@@H](C)C=CC=C[C@@H](C)[C@@H]3C=C[C@@H]2C1,CC1=C[C@@H](C)[C@H]2[C@@H]3C(=O)C(Cl)(Cl)C(=O)CC(=O)O[C@@H](C)C=CC=C[C@@H](C)[C@@H]3C=C[C@@H]2C1
258,MITE0000192.reaction2.example1,CC1=C[C@@H](C)[C@H]2[C@@H]3C(O)=CC(=O)CC(=O)O[C@@H](C)C=CC=C[C@@H](C)[C@@H]3C=C[C@@H]2C1,CC1=C[C@@H](C)[C@H]2[C@@H]3C(=O)C(Cl)(Cl)C(=O)CC(=O)O[C@@H](C)C=CC=C[C@@H](C)[C@@H]3C=C[C@@H]2C1
259,MITE0000192.reaction3.example1,CC1=C[C@@H](C)[C@H]2[C@@H]3C(=O)C=C(O)CC(=O)O[C@@H](C)C=CC=C[C@@H](C)[C@@H]3C=C[C@@H]2C1,CC1=C[C@@H](C)[C@H]2[C@@H]3C(=O)C(Cl)(Cl)C(=O)CC(=O)O[C@@H](C)C=CC=C[C@@H](C)[C@@H]3C=C[C@@H]2C1
260,MITE0000193.reaction1.example1,CC(C)CC1NC(=O)C(Cc2ccccc2)NC1=O,CC(C)C=c1[nH]c(=O)c(=Cc2ccccc2)[nH]c1=O
261,MITE0000193.reaction2.example1,O=C1NC(Cc2c[nH]c3ccccc23)C(=O)NC1Cc1c[nH]c2ccccc12,O=c1[nH]c(=Cc2c[nH]c3ccccc23)c(=O)[nH]c1=Cc1c[nH]c2ccccc12
262,MITE0000193.reaction3.example1,CC(C)CC1NC(=O)C(C)NC1=O,C=c1[nH]c(=O)c(=CC(C)C)[nH]c1=O
263,MITE0000194.reaction1.example1,CC(=O)OC[C@]12Oc3cccc(O)c3C(=O)C1=C(O)C[C@@H](C)[C@H]2OC(C)=O,CC(=O)OC[C@]12Oc3c(-c4ccc(O)c5c4O[C@@]4(COC(C)=O)C(=C(O)C[C@@H](C)[C@H]4OC(C)=O)C5=O)ccc(O)c3C(=O)C1=C(O)C[C@@H](C)[C@H]2OC(C)=O
264,MITE0000195.reaction1.example1,N[C@@H](CCCC[N+](=O)[O-])C(=O)O,N[C@@H](C[C@@H]1C[C@H]1[N+](=O)[O-])C(=O)O
265,MITE0000196.reaction1.example1,CC(C)(CO[PH](O)(O)O)C(O)C(O)NCCC(O)NCCSC(=O)[C@H](N)CC(N)=O,CC(C)(CO[PH](O)(O)O)C(O)C(O)NCCC(O)NCCSC(=O)[C@H](N)[C@H](O)C(N)=O
266,MITE0000197.reaction1.example1,CC(C)(CO[PH](O)(O)O)C(O)C(O)NCCC(O)NCCSC(=O)[C@H](N)Cc1ccc(O)cc1,CC(C)(CO[PH](O)(O)O)C(O)C(O)NCCC(O)NCCSC(=O)[C@H](N)[C@@H](O)c1ccc(O)cc1
267,MITE0000197.reaction2.example1,CC(C)CC[C@@H](N)C(=O)SCCNC(O)CCNC(O)C(O)C(C)(C)CO[PH](O)(O)O,CC(C)C[C@H](O)[C@@H](N)C(=O)SCCNC(O)CCNC(O)C(O)C(C)(C)CO[PH](O)(O)O
268,MITE0000198.reaction1.example1,NC(Cc1c[nH]c2ccccc12)C(=O)O,NC(Cc1c[nH]c2ccc(Cl)cc12)C(=O)O
269,MITE0000198.reaction2.example1,NC(Cc1c[nH]c2ccccc12)C(=O)O,NC(Cc1c[nH]c2ccc(Br)cc12)C(=O)O
270,MITE0000199.reaction1.example1,CC(C)=CCCC(C)=CCC/C(C)=C/CC/C(C)=C/c1c[nH]c2ccccc12,CC(C)=CCCC1(C)OC1CCC(C)=CCCC(C)=Cc1c[nH]c2ccccc12
271,MITE0000200.reaction1.example1,CC(C)=CCCC1(C)OC1CC/C(C)=C/CC/C(C)=C/c1c[nH]c2ccccc12,CC(C)=CCC[C@@]1(C)C2CCC3Cc4c([nH]c5ccccc45)[C@]3(C)[C@@]2(C)CC[C@@H]1O
272,MITE0000201.reaction1.example1,CC(C)=CCC[C@@]1(C)C2CCC3Cc4c([nH]c5ccccc45)[C@]3(C)[C@@]2(C)CC[C@@H]1O,CC(=CCC[C@@]1(C)C2CCC3Cc4c([nH]c5ccccc45)[C@]3(C)[C@@]2(C)CC[C@@H]1O)C(=O)O
273,MITE0000202.reaction1.example1,C/C(CO)=C1/CC(C)(C)C[C@@H]2[C@@H]1CC[C@@H]2C,CC(=O)N[C@H]1C(OCC(C)=C2CC(C)(C)C[C@@H]3[C@@H]2CC[C@@H]3C)O[C@H](CO)[C@@H](O)[C@@H]1O
274,MITE0000203.reaction1.example1,CC(=O)N[C@H]1C(OC/C(C)=C2\CC(C)(C)CC3C2CC[C@@H]3C)O[C@H](CO)[C@@H](O)[C@@H]1O,CC(=O)N[C@H]1C(OCC(CO)=C2CC(C)(C)CC3C2CC[C@@H]3C)O[C@H](CO)[C@@H](O)[C@@H]1O
275,MITE0000203.reaction2.example1,CC(=O)N[C@H]1C(OC/C(CO)=C2\CC(C)(C)CC3C2CC[C@@H]3C)O[C@H](CO)[C@@H](O)[C@@H]1O,CC(=O)N[C@H]1C(OC[C@@]2(C=O)O[C@@]23CC(C)(C)CC2C3CC[C@@H]2C)O[C@H](CO)[C@@H](O)[C@@H]1O
276,MITE0000204.reaction1.example1,C=C(C)[C@@H]1C[C@@]2(C)C(=C[C@H]1O)CCC[C@@H]2C,C=C(C)[C@@H]1C[C@@]2(C)C(=CC1=O)CCC[C@@H]2C
277,MITE0000204.reaction1.example2,C=C(C)[C@@H]1C[C@@]2(C)C(=C[C@H]1O)C[C@H](O)C[C@@H]2C,C=C(C)[C@@H]1C[C@@]2(C)C(=CC1=O)C[C@H](O)C[C@@H]2C
278,MITE0000205.reaction1.example1,C=C(C)[C@H]1CC=C2[C@H](O)CC[C@H](C)[C@@]2(C)C1,C=C(CO)[C@H]1CC=C2[C@H](O)CC[C@H](C)[C@@]2(C)C1
279,MITE0000205.reaction1.example2,C=C(C)[C@H]1CC=C2C[C@H](O)C[C@H](C)[C@@]2(C)C1,C=C(CO)[C@H]1CC=C2C[C@H](O)C[C@H](C)[C@@]2(C)C1
280,MITE0000205.reaction1.example3,CC(C)[C@H]1CC=C2C[C@H](O)C[C@H](C)[C@@]2(C)C1,CC(CO)[C@H]1CC=C2C[C@H](O)C[C@H](C)[C@@]2(C)C1
281,MITE0000205.reaction2.example1,CC(C)[C@H]1CC=C2[C@H](O)CC[C@H](C)[C@@]2(C)C1,CC(C(=O)O)[C@H]1CC=C2[C@H](O)CC[C@H](C)[C@@]2(C)C1
282,MITE0000205.reaction2.example2,C=C(C)[C@H]1CC=C2C[C@H](O)C[C@H](C)[C@@]2(C)C1,C=C(C(=O)O)[C@H]1CC=C2C[C@H](O)C[C@H](C)[C@@]2(C)C1
283,MITE0000206.reaction1.example1,C=C(C)[C@H]1CC=C2CCC[C@H](C)[C@@]2(C)C1,C=C(C)[C@@H]1C[C@@]2(C)C(=C[C@H]1O)CCC[C@@H]2C
284,MITE0000207.reaction1.example1,CSCC[C@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O)C(C)C)[C@@H](C)O)C(C)C)[C@@H](C)O)C(C)C)C(C)C,CC(C)[C@H](NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O
285,MITE0000208.reaction1.example1,CC(C)[C@H](NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@@H]1CC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)NCC(=O)N1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O,CC(C)[C@@H]1NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@@H]2CC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCNC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC1=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N2
286,MITE0000209.reaction1.example1,CC(C)[C@H](NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O,CC(C)[C@H](NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@@H]1CC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)NCC(=O)N1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)O
287,MITE0000210.reaction1.example1,CC1=C[C@@H]2/C=C/C[C@H](C)/C=C(/C)CC/C=C/C(=O)[C@]23C(=O)N[C@@H](Cc2c[nH]c4ccccc24)C3[C@@H]1C,CC1=C[C@@H](C)CC=C[C@H]2[C@@H]3O[C@]3(C)[C@@H](C)C3[C@H](Cc4c[nH]c5ccccc45)NC(=O)[C@]32C(=O)C=CCC1
288,MITE0000210.reaction1.example2,CC1=C[C@@H]2/C=C/C[C@H](C)/C=C(/C)[C@@H](O)[C@@H](O)/C=C/C(=O)[C@]23C(=O)N[C@@H](Cc2c[nH]c4ccccc24)C3[C@@H]1C,CC1=C[C@@H](C)CC=C[C@H]2[C@@H]3O[C@]3(C)[C@@H](C)C3[C@H](Cc4c[nH]c5ccccc45)NC(=O)[C@]32C(=O)C=C[C@H](O)[C@@H]1O
289,MITE0000210.reaction1.example3,CC1=C[C@@H]2/C=C/C[C@H](C)/C=C(/C)[C@@H](O)C(=O)/C=C/C(=O)[C@]23C(=O)N[C@@H](Cc2c[nH]c4ccccc24)C3[C@@H]1C,CC1=C[C@@H](C)CC=C[C@H]2[C@@H]3O[C@]3(C)[C@@H](C)C3[C@H](Cc4c[nH]c5ccccc45)NC(=O)[C@]32C(=O)C=CC(=O)[C@@H]1O
290,MITE0000211.reaction1.example1,N[C@@H](Cc1ccc(O)cc1)C(=O)O,COc1ccc(C[C@H](N)C(=O)O)cc1
291,MITE0000212.reaction1.example1,CC(C)C[C@H](NP(=O)(O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,CC(C)C[C@H](NP(=O)(O)OC1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
292,MITE0000213.reaction1.example1,CC(C)C[C@H](N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,CC(C)C[C@H](NP(=O)(O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
293,MITE0000214.reaction1.example1,C=C(C)[C@@H]1C/C=C(\C)CC/C=C(\C)CC1,C=C(C(=O)O)[C@@H]1CC=C(C)CCC=C(C)CC1
294,MITE0000214.reaction2.example1,C=C(C)[C@@H]1CC[C@@H](C)[C@@H]2CCC(C)=C[C@@H]21,C=C(C(=O)O)[C@@H]1CC[C@@H](C)[C@@H]2CCC(C)=C[C@@H]21
295,MITE0000214.reaction3.example1,CC(C)=C[C@@H]1CC[C@@H](C)[C@H]2CCC(C)=C12,CC(=C[C@@H]1CC[C@@H](C)[C@H]2CCC(C)=C12)C(=O)O
296,MITE0000214.reaction4.example1,C=C(C)[C@@H]1CCC2=CCC[C@@H](C)[C@]2(C)C1,C=C(C)[C@@H]1CCC2=CC(=O)C[C@@H](C)[C@]2(C)C1
297,MITE0000215.reaction1.example1,C=C1C(=O)O[C@@H]2[C@H]3C(CO)=CC(=O)C3=C(C)CC[C@@H]12,C=C1C(=O)O[C@@H]2[C@H]3C(CO)=CC(=O)C3=C(C)C[C@H](O)[C@@H]12
298,MITE0000216.reaction1.example1,CSCC[C@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,CSCC[C@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1Cc2c[nH]c(n2)Oc2ccc(cc2)C[C@@H](C(=O)O)NC(=O)[C@H](CCC(=O)O)NC1=O
299,MITE0000216.reaction2.example1,CSCC[C@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,CSCC[C@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1Cc2ccc(O)c(c2)Oc2ccc(cc2)C[C@@H](C(=O)O)NC(=O)[C@H](CCC(=O)O)NC1=O
300,MITE0000217.reaction1.example1,C[C@@H](O)C[C@H](O)C/C=C/CC/C=C/CC/C=C/CC/C=C/CCC(=O)O,C[C@@H]1C[C@@H](CC=CCCC=CCCC=CCCC=CCCC(=O)O)OC(C)(C(=O)O)O1
301,MITE0000218.reaction1.example1,C=C1CC[C@H](C(C)C)C2C=C(C)CCC12,C=C1CC[C@H](C(C)C)C2C=C(C)[C@H](O)CC12
302,MITE0000218.reaction1.example2,CC1=CC2[C@@H](C(C)C)CC[C@H](C)[C@]2(O)CC1,CC1=CC2[C@@H](C(C)C)CC[C@H](C)[C@]2(O)C[C@H]1O
303,MITE0000219.reaction1.example1,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@@H](N)CCSC)[C@@H](C)O)C(C)C)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1O)C(=O)N[C@@H](CCCN)C(=O)N[C@@H](Cc1ccccc1O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)O)C(C)C)C(C)C,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@@H](N)CCSC)[C@@H](C)O)C(C)C)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](C)C(=O)N[C@H]1Cc2cc(ccc2O)-c2ccc(O)c(c2)C[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)O)C(C)C)NC(=O)[C@H](CCCN)NC1=O)C(C)C
304,MITE0000220.reaction1.example1,CCCC=CC=CCC1CC=CC=C(C)C=CC=CC(O)CC=C(C)C=CC=CC(=O)N1,CCCC=CC=CCC1CC=CC=C(C)C=CC=CC(O)C(O)C=C(C)C=CC=CC(=O)N1
305,MITE0000221.reaction1.example1,CCCC=CCC1CC=CC=C(C)C=CC=CC(O)CC=C(C)C=CC=CC(=O)N1,CCCC=CCC1CC=CC=C(C)C=CC=CC(O)C(O)C=C(C)C=CC=CC(=O)N1
306,MITE0000222.reaction1.example1,CC1=C[C@@H]2C=CC[C@H](C)C(=O)[C@@H](C)C=CC(=O)[C@]23C(=O)N[C@@H](Cc2ccccc2)[C@@H]3[C@@H]1C,CC1=C[C@@H]2C=CC[C@H](C)C(=O)[C@@H](C)C=COC(=O)O[C@]23C(=O)N[C@@H](Cc2ccccc2)[C@@H]3[C@@H]1C
307,MITE0000223.reaction1.example1,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC1=O,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCNC(=N)NCC=C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC1=O
